time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-03 15:20:10.194715,mouse,down, ,[' '],mouse
2020-06-03 15:20:10.514034,tour,down,t,[' '],t
2020-06-03 15:20:10.584098,tour,up,t,[' '],t
2020-06-03 15:20:10.743243,tour,down,o,[' '],to
2020-06-03 15:20:10.763261,tour,down,u,[' '],tou
2020-06-03 15:20:10.845335,tour,up,o,[' '],tou
2020-06-03 15:20:10.873361,tour,up,u,[' '],tou
2020-06-03 15:20:10.884371,tour,down,r,[' '],tour
2020-06-03 15:20:10.942928,tour,up,r,[' '],tour
2020-06-03 15:20:10.983965,tour,down, ,[' '],tour
2020-06-03 15:20:11.344294,stake,down,s,[' '],s
2020-06-03 15:20:11.403347,stake,up,s,[' '],s
2020-06-03 15:20:11.653092,stake,down,t,[' '],st
2020-06-03 15:20:11.744176,stake,up,t,[' '],st
2020-06-03 15:20:11.855283,stake,down,a,[' '],sta
2020-06-03 15:20:11.934866,stake,up,a,[' '],sta
2020-06-03 15:20:12.313774,stake,down,k,[' '],stak
2020-06-03 15:20:12.323783,stake,down,e,[' '],stake
2020-06-03 15:20:12.373828,stake,up,k,[' '],stake
2020-06-03 15:20:12.394847,stake,up,e,[' '],stake
2020-06-03 15:20:12.452900,stake,down, ,[' '],stake
2020-06-03 15:20:12.634066,interview,down,i,[' '],i
2020-06-03 15:20:12.673101,interview,down,n,[' '],in
2020-06-03 15:20:12.723146,interview,up,i,[' '],in
2020-06-03 15:20:12.784201,interview,up,n,[' '],in
2020-06-03 15:20:12.784201,interview,down,t,[' '],int
2020-06-03 15:20:12.853264,interview,up,t,[' '],int
2020-06-03 15:20:12.975375,interview,down,e,[' '],inte
2020-06-03 15:20:13.013410,interview,down,r,[' '],inter
2020-06-03 15:20:13.054448,interview,up,e,[' '],inter
2020-06-03 15:20:13.095989,interview,up,r,[' '],inter
2020-06-03 15:20:13.245125,interview,down,v,[' '],interv
2020-06-03 15:20:13.303178,interview,up,v,[' '],interv
2020-06-03 15:20:13.403269,interview,down,i,[' '],intervi
2020-06-03 15:20:13.483847,interview,down,e,[' '],intervie
2020-06-03 15:20:13.493855,interview,up,i,[' '],intervie
2020-06-03 15:20:13.534893,interview,down,q,[' '],intervieq
2020-06-03 15:20:13.535894,interview,down,w,[' '],intervieqw
2020-06-03 15:20:13.554911,interview,up,e,[' '],intervieqw
2020-06-03 15:20:13.593947,interview,up,w,[' '],intervieqw
2020-06-03 15:20:13.602955,interview,up,q,[' '],intervieqw
2020-06-03 15:20:13.683027,interview,down, ,[' '],intervieqw
2020-06-03 15:20:14.603900,diet,down,d,[' '],d
2020-06-03 15:20:14.675966,diet,up,d,[' '],d
2020-06-03 15:20:15.454215,diet,down,i,[' '],di
2020-06-03 15:20:15.505261,diet,down,e,[' '],die
2020-06-03 15:20:15.534288,diet,up,i,[' '],die
2020-06-03 15:20:15.534288,diet,down,t,[' '],diet
2020-06-03 15:20:15.594859,diet,up,e,[' '],diet
2020-06-03 15:20:15.612875,diet,up,t,[' '],diet
2020-06-03 15:20:15.634896,diet,down, ,[' '],diet
2020-06-03 15:20:15.884122,smile,down,s,[' '],s
2020-06-03 15:20:15.943177,smile,up,s,[' '],s
2020-06-03 15:20:15.984720,smile,down,m,[' '],sm
2020-06-03 15:20:16.042773,smile,up,m,[' '],sm
2020-06-03 15:20:16.093819,smile,down,i,[' '],smi
2020-06-03 15:20:16.183901,smile,down,l,[' '],smil
2020-06-03 15:20:16.255967,smile,down,e,[' '],smile
2020-06-03 15:20:16.285994,smile,up,i,[' '],smile
2020-06-03 15:20:16.363568,smile,up,e,[' '],smile
2020-06-03 15:20:16.376089,smile,up,l,[' '],smile
2020-06-03 15:20:16.433648,smile,down, ,[' '],smile
2020-06-03 15:20:16.653845,disaster,down,s,[' '],s
2020-06-03 15:20:16.734919,disaster,up,s,[' '],s
2020-06-03 15:20:16.915083,disaster,down,i,[' '],si
2020-06-03 15:20:16.986147,disaster,up,i,[' '],si
2020-06-03 15:20:17.163320,disaster,down,backspace,[' '],s
2020-06-03 15:20:17.224376,disaster,up,backspace,[' '],s
2020-06-03 15:20:17.295959,disaster,down,backspace,[' '],
2020-06-03 15:20:17.354017,disaster,up,backspace,[' '],
2020-06-03 15:20:17.423075,disaster,down,backspace,[' '],
2020-06-03 15:20:17.494140,disaster,up,backspace,[' '],
2020-06-03 15:20:17.555228,disaster,down,d,[' '],d
2020-06-03 15:20:17.632802,disaster,up,d,[' '],d
2020-06-03 15:20:17.704868,disaster,down,i,[' '],di
2020-06-03 15:20:17.726888,disaster,down,u,[' '],diu
2020-06-03 15:20:17.734896,disaster,up,u,[' '],diu
2020-06-03 15:20:17.763922,disaster,up,i,[' '],diu
2020-06-03 15:20:18.164296,disaster,down,backspace,[' '],di
2020-06-03 15:20:18.234359,disaster,up,backspace,[' '],di
2020-06-03 15:20:19.275867,disaster,down,s,[' '],dis
2020-06-03 15:20:19.334920,disaster,up,s,[' '],dis
2020-06-03 15:20:19.436012,disaster,down,a,[' '],disa
2020-06-03 15:20:19.515084,disaster,up,a,[' '],disa
2020-06-03 15:20:19.703255,disaster,down,s,[' '],disas
2020-06-03 15:20:19.774336,disaster,up,s,[' '],disas
2020-06-03 15:20:19.893485,disaster,down,t,[' '],disast
2020-06-03 15:20:19.953555,disaster,up,t,[' '],disast
2020-06-03 15:20:20.336407,disaster,down,e,[' '],disaste
2020-06-03 15:20:20.364433,disaster,down,r,[' '],disaster
2020-06-03 15:20:20.393473,disaster,up,e,[' '],disaster
2020-06-03 15:20:20.444519,disaster,up,r,[' '],disaster
2020-06-03 15:20:20.516585,disaster,down, ,[' '],disaster
2020-06-03 15:20:20.707263,good,down,g,[' '],g
2020-06-03 15:20:20.773340,good,up,g,[' '],g
2020-06-03 15:20:20.785876,good,down,o,[' '],go
2020-06-03 15:20:20.843928,good,up,o,[' '],go
2020-06-03 15:20:20.914994,good,down,o,[' '],goo
2020-06-03 15:20:21.014588,good,up,o,[' '],goo
2020-06-03 15:20:21.015589,good,down,d,[' '],good
2020-06-03 15:20:21.096662,good,up,d,[' '],good
2020-06-03 15:20:21.123191,good,down, ,[' '],good
2020-06-03 15:20:21.766316,against,down,a,[' '],a
2020-06-03 15:20:21.833894,against,up,a,[' '],a
2020-06-03 15:20:21.945005,against,down,g,[' '],ag
2020-06-03 15:20:22.003562,against,up,g,[' '],ag
2020-06-03 15:20:22.093659,against,down,a,[' '],aga
2020-06-03 15:20:22.165726,against,up,a,[' '],aga
2020-06-03 15:20:22.232787,against,down,i,[' '],agai
2020-06-03 15:20:22.286339,against,down,n,[' '],again
2020-06-03 15:20:22.334383,against,up,i,[' '],again
2020-06-03 15:20:22.414973,against,up,n,[' '],again
2020-06-03 15:20:22.467021,against,down,s,[' '],agains
2020-06-03 15:20:22.515064,against,down,t,[' '],against
2020-06-03 15:20:22.566111,against,up,s,[' '],against
2020-06-03 15:20:22.596138,against,up,t,[' '],against
2020-06-03 15:20:22.674209,against,down, ,[' '],against
2020-06-03 15:20:23.144662,proceed,down,p,[' '],p
2020-06-03 15:20:23.226737,proceed,up,p,[' '],p
2020-06-03 15:20:23.235745,proceed,down,r,[' '],pr
2020-06-03 15:20:23.295799,proceed,up,r,[' '],pr
2020-06-03 15:20:23.344844,proceed,down,o,[' '],pro
2020-06-03 15:20:23.417911,proceed,up,o,[' '],pro
2020-06-03 15:20:23.567700,proceed,down,c,[' '],proc
2020-06-03 15:20:23.670646,proceed,down,e,[' '],proce
2020-06-03 15:20:23.702675,proceed,up,c,[' '],proce
2020-06-03 15:20:23.770242,proceed,up,e,[' '],proce
2020-06-03 15:20:23.884358,proceed,down,e,[' '],procee
2020-06-03 15:20:23.967433,proceed,up,e,[' '],procee
2020-06-03 15:20:24.054512,proceed,down,d,[' '],proceed
2020-06-03 15:20:24.136587,proceed,down, ,[' '],proceed
2020-06-03 15:20:24.148598,proceed,up,d,[' '],proceed
2020-06-03 15:20:24.574986,heel,down,h,[' '],h
2020-06-03 15:20:24.628035,heel,down,e,[' '],he
2020-06-03 15:20:24.656060,heel,up,h,[' '],he
2020-06-03 15:20:24.694095,heel,up,e,[' '],he
2020-06-03 15:20:24.795691,heel,down,l,[' '],hel
2020-06-03 15:20:24.846737,heel,up,l,[' '],hel
2020-06-03 15:20:24.936820,heel,down,l,[' '],hell
2020-06-03 15:20:25.003880,heel,up,l,[' '],hell
2020-06-03 15:20:25.107975,heel,down,o,[' '],hello
2020-06-03 15:20:25.174035,heel,down, ,[' '],hello
2020-06-03 15:20:25.217580,heel,up,o,[' '],hello
2020-06-03 15:20:25.419764,intend,down,i,[' '],i
2020-06-03 15:20:25.483823,intend,down,n,[' '],in
2020-06-03 15:20:25.524860,intend,up,i,[' '],in
2020-06-03 15:20:25.605934,intend,up,n,[' '],in
2020-06-03 15:20:26.693465,intend,down,t,[' '],int
2020-06-03 15:20:26.732501,intend,down,e,[' '],inte
2020-06-03 15:20:26.762528,intend,up,t,[' '],inte
2020-06-03 15:20:26.822582,intend,up,e,[' '],inte
2020-06-03 15:20:27.240993,intend,down,n,[' '],inten
2020-06-03 15:20:27.291038,intend,down,d,[' '],intend
2020-06-03 15:20:27.321066,intend,up,n,[' '],intend
2020-06-03 15:20:27.332077,intend,up,d,[' '],intend
2020-06-03 15:20:27.391130,intend,down, ,[' '],intend
2020-06-03 15:20:27.494729,wall,down,a,[' '],a
2020-06-03 15:20:27.564793,wall,up,a,[' '],a
2020-06-03 15:20:27.613837,wall,down,l,[' '],al
2020-06-03 15:20:27.679898,wall,up,l,[' '],al
2020-06-03 15:20:27.744956,wall,down,l,[' '],all
2020-06-03 15:20:27.824028,wall,up,l,[' '],all
2020-06-03 15:20:27.856057,wall,down, ,[' '],all
2020-06-03 15:20:29.143275,deputy,down,d,[' '],d
2020-06-03 15:20:29.182310,deputy,down,w,[' '],dw
2020-06-03 15:20:29.234357,deputy,up,d,[' '],dw
2020-06-03 15:20:29.273392,deputy,up,w,[' '],dw
2020-06-03 15:20:29.501610,deputy,down,backspace,[' '],d
2020-06-03 15:20:29.583685,deputy,down,e,[' '],de
2020-06-03 15:20:29.595696,deputy,up,backspace,[' '],de
2020-06-03 15:20:29.653749,deputy,up,e,[' '],de
2020-06-03 15:20:29.764850,deputy,down,p,[' '],dep
2020-06-03 15:20:29.863940,deputy,up,p,[' '],dep
2020-06-03 15:20:30.404993,deputy,down,u,[' '],depu
2020-06-03 15:20:30.485066,deputy,up,u,[' '],depu
2020-06-03 15:20:30.655220,deputy,down,t,[' '],deput
2020-06-03 15:20:30.715275,deputy,up,t,[' '],deput
2020-06-03 15:20:30.812868,deputy,down,y,[' '],deputy
2020-06-03 15:20:30.894943,deputy,up,y,[' '],deputy
2020-06-03 15:20:30.976017,deputy,down, ,[' '],deputy
2020-06-03 15:20:31.431445,principle,down,p,[' '],p
2020-06-03 15:20:31.493515,principle,down,r,[' '],pr
2020-06-03 15:20:31.504526,principle,up,p,[' '],pr
2020-06-03 15:20:31.556572,principle,up,r,[' '],pr
2020-06-03 15:20:31.635645,principle,down,i,[' '],pri
2020-06-03 15:20:31.715730,principle,up,i,[' '],pri
2020-06-03 15:20:31.850853,principle,down,n,[' '],prin
2020-06-03 15:20:31.923920,principle,up,n,[' '],prin
2020-06-03 15:20:31.942937,principle,down,c,[' '],princ
2020-06-03 15:20:32.024011,principle,up,c,[' '],princ
2020-06-03 15:20:32.064047,principle,down,i,[' '],princi
2020-06-03 15:20:32.135112,principle,up,i,[' '],princi
2020-06-03 15:20:32.532511,principle,down,p,[' '],princip
2020-06-03 15:20:32.632603,principle,up,p,[' '],princip
2020-06-03 15:20:33.005446,principle,down,a,[' '],principa
2020-06-03 15:20:33.054490,principle,down,l,[' '],principal
2020-06-03 15:20:33.074509,principle,up,a,[' '],principal
2020-06-03 15:20:33.121552,principle,down, ,[' '],principal
2020-06-03 15:20:33.151579,principle,up,l,[' '],principal
2020-06-03 15:20:34.264657,modest,down,m,[' '],m
2020-06-03 15:20:34.323710,modest,up,m,[' '],m
2020-06-03 15:20:34.426817,modest,down,o,[' '],mo
2020-06-03 15:20:34.502886,modest,up,o,[' '],mo
2020-06-03 15:20:34.515897,modest,down,d,[' '],mod
2020-06-03 15:20:34.566944,modest,down,e,[' '],mode
2020-06-03 15:20:34.602977,modest,up,d,[' '],mode
2020-06-03 15:20:34.635006,modest,up,e,[' '],mode
2020-06-03 15:20:34.764124,modest,down,s,[' '],modes
2020-06-03 15:20:34.856207,modest,up,s,[' '],modes
2020-06-03 15:20:34.925270,modest,down,t,[' '],modest
2020-06-03 15:20:34.993837,modest,up,t,[' '],modest
2020-06-03 15:20:35.025866,modest,down, ,[' '],modest
2020-06-03 15:20:35.474275,good,down,g,[' '],g
2020-06-03 15:20:35.541354,good,up,g,[' '],g
2020-06-03 15:20:35.592400,good,down,o,[' '],go
2020-06-03 15:20:35.645460,good,up,o,[' '],go
2020-06-03 15:20:35.722561,good,down,o,[' '],goo
2020-06-03 15:20:35.802634,good,up,o,[' '],goo
2020-06-03 15:20:35.802634,good,down,d,[' '],good
2020-06-03 15:20:35.872711,good,up,d,[' '],good
2020-06-03 15:20:35.892729,good,down, ,[' '],good
2020-06-03 15:20:36.291092,comfortable,down,c,[' '],c
2020-06-03 15:20:36.365159,comfortable,up,c,[' '],c
2020-06-03 15:20:36.465250,comfortable,down,o,[' '],co
2020-06-03 15:20:36.525305,comfortable,down,m,[' '],com
2020-06-03 15:20:36.584359,comfortable,up,o,[' '],com
2020-06-03 15:20:36.636406,comfortable,up,m,[' '],com
2020-06-03 15:20:36.885137,comfortable,down,f,[' '],comf
2020-06-03 15:20:36.955201,comfortable,up,f,[' '],comf
2020-06-03 15:20:37.151416,comfortable,down,o,[' '],comfo
2020-06-03 15:20:37.237507,comfortable,up,o,[' '],comfo
2020-06-03 15:20:37.237507,comfortable,down,r,[' '],comfor
2020-06-03 15:20:37.283550,comfortable,up,r,[' '],comfor
2020-06-03 15:20:37.425678,comfortable,down,a,[' '],comfora
2020-06-03 15:20:37.432685,comfortable,down,t,[' '],comforat
2020-06-03 15:20:37.465715,comfortable,up,a,[' '],comforat
2020-06-03 15:20:37.533280,comfortable,up,t,[' '],comforat
2020-06-03 15:20:37.912157,comfortable,down,b,[' '],comforatb
2020-06-03 15:20:37.985250,comfortable,up,b,[' '],comforatb
2020-06-03 15:20:38.247994,comfortable,down,l,[' '],comforatbl
2020-06-03 15:20:38.247994,comfortable,down,e,[' '],comforatble
2020-06-03 15:20:38.309050,comfortable,up,l,[' '],comforatble
2020-06-03 15:20:38.309050,comfortable,up,e,[' '],comforatble
2020-06-03 15:20:38.363604,comfortable,down, ,[' '],comforatble
2020-06-03 15:20:39.294503,already,down,a,[' '],a
2020-06-03 15:20:39.356560,already,up,a,[' '],a
2020-06-03 15:20:39.455650,already,down,l,[' '],al
2020-06-03 15:20:39.543730,already,up,l,[' '],al
2020-06-03 15:20:39.653829,already,down,r,[' '],alr
2020-06-03 15:20:39.715887,already,up,r,[' '],alr
2020-06-03 15:20:39.854012,already,down,e,[' '],alre
2020-06-03 15:20:39.945095,already,up,e,[' '],alre
2020-06-03 15:20:40.014159,already,down,a,[' '],alrea
2020-06-03 15:20:40.097322,already,down,d,[' '],alread
2020-06-03 15:20:40.139374,already,up,a,[' '],alread
2020-06-03 15:20:40.194424,already,up,d,[' '],alread
2020-06-03 15:20:40.214442,already,down,y,[' '],already
2020-06-03 15:20:40.274537,already,down, ,[' '],already
2020-06-03 15:20:40.327702,already,up,y,[' '],already
2020-06-03 15:20:41.268962,architect,down,a,[' '],a
2020-06-03 15:20:41.318006,architect,down,r,[' '],ar
2020-06-03 15:20:41.366050,architect,up,a,[' '],ar
2020-06-03 15:20:41.394075,architect,up,r,[' '],ar
2020-06-03 15:20:41.568740,architect,down,c,[' '],arc
2020-06-03 15:20:41.637863,architect,up,c,[' '],arc
2020-06-03 15:20:41.693865,architect,down,h,[' '],arch
2020-06-03 15:20:41.781944,architect,up,h,[' '],arch
2020-06-03 15:20:41.886040,architect,down,i,[' '],archi
2020-06-03 15:20:41.948096,architect,up,i,[' '],archi
2020-06-03 15:20:42.372507,architect,down,t,[' '],archit
2020-06-03 15:20:42.427603,architect,down,e,[' '],archite
2020-06-03 15:20:42.462589,architect,up,t,[' '],archite
2020-06-03 15:20:42.517962,architect,up,e,[' '],archite
2020-06-03 15:20:42.795892,architect,down,c,[' '],architec
2020-06-03 15:20:42.864955,architect,up,c,[' '],architec
2020-06-03 15:20:42.980060,architect,down,t,[' '],architect
2020-06-03 15:20:43.056143,architect,up,t,[' '],architect
2020-06-03 15:20:43.139228,architect,down, ,[' '],architect
2020-06-03 15:20:44.077122,heavily,down,h,[' '],h
2020-06-03 15:20:44.113155,heavily,down,e,[' '],he
2020-06-03 15:20:44.177213,heavily,up,h,[' '],he
2020-06-03 15:20:44.177213,heavily,down,a,[' '],hea
2020-06-03 15:20:44.185220,heavily,up,e,[' '],hea
2020-06-03 15:20:44.255789,heavily,up,a,[' '],hea
2020-06-03 15:20:44.568073,heavily,down,l,[' '],heal
2020-06-03 15:20:44.647145,heavily,up,l,[' '],heal
2020-06-03 15:20:45.003973,heavily,down,i,[' '],heali
2020-06-03 15:20:45.082044,heavily,up,i,[' '],heali
2020-06-03 15:20:45.132089,heavily,down,v,[' '],healiv
2020-06-03 15:20:45.203154,heavily,up,v,[' '],healiv
2020-06-03 15:20:45.584769,heavily,down,y,[' '],healivy
2020-06-03 15:20:45.680857,heavily,up,y,[' '],healivy
2020-06-03 15:20:46.529643,heavily,down, ,[' '],healivy
2020-06-03 15:20:47.531077,remember,down,r,[' '],r
2020-06-03 15:20:47.568227,remember,down,e,[' '],re
2020-06-03 15:20:47.606145,remember,up,r,[' '],re
2020-06-03 15:20:47.658230,remember,up,e,[' '],re
2020-06-03 15:20:47.702232,remember,down,m,[' '],rem
2020-06-03 15:20:47.776300,remember,up,m,[' '],rem
2020-06-03 15:20:47.835354,remember,down,m,[' '],remm
2020-06-03 15:20:47.943465,remember,up,m,[' '],remm
2020-06-03 15:20:48.230240,remember,down,backspace,[' '],rem
2020-06-03 15:20:48.305308,remember,up,backspace,[' '],rem
2020-06-03 15:20:48.359358,remember,down,e,[' '],reme
2020-06-03 15:20:48.412406,remember,up,e,[' '],reme
2020-06-03 15:20:48.458448,remember,down,m,[' '],remem
2020-06-03 15:20:48.533532,remember,up,m,[' '],remem
2020-06-03 15:20:48.685681,remember,down,b,[' '],rememb
2020-06-03 15:20:48.753743,remember,down,e,[' '],remembe
2020-06-03 15:20:48.782769,remember,up,b,[' '],remembe
2020-06-03 15:20:48.804789,remember,down,r,[' '],remember
2020-06-03 15:20:48.826809,remember,up,e,[' '],remember
2020-06-03 15:20:48.885367,remember,up,r,[' '],remember
2020-06-03 15:20:48.922402,remember,down, ,[' '],remember
2020-06-03 15:20:49.782712,burn,down,b,[' '],b
2020-06-03 15:20:49.868790,burn,up,b,[' '],b
2020-06-03 15:20:50.017925,burn,down,u,[' '],bu
2020-06-03 15:20:50.080983,burn,down,r,[' '],bur
2020-06-03 15:20:50.096998,burn,down,n,[' '],burn
2020-06-03 15:20:50.136033,burn,up,r,[' '],burn
2020-06-03 15:20:50.145041,burn,up,u,[' '],burn
2020-06-03 15:20:50.219109,burn,down, ,[' '],burn
2020-06-03 15:20:50.277161,burn,up,n,[' '],burn
2020-06-03 15:20:50.796179,sales,down,s,[' '],s
2020-06-03 15:20:50.878759,sales,down,a,[' '],sa
2020-06-03 15:20:50.942817,sales,up,s,[' '],sa
2020-06-03 15:20:50.985856,sales,up,a,[' '],sa
2020-06-03 15:20:51.031898,sales,down,l,[' '],sal
2020-06-03 15:20:51.153009,sales,up,l,[' '],sal
2020-06-03 15:20:51.186039,sales,down,e,[' '],sale
2020-06-03 15:20:51.276120,sales,up,e,[' '],sale
2020-06-03 15:20:51.383218,sales,down,s,[' '],sales
2020-06-03 15:20:51.458286,sales,down, ,[' '],sales
2020-06-03 15:20:51.466293,sales,up,s,[' '],sales
2020-06-03 15:20:51.948261,force,down,f,[' '],f
2020-06-03 15:20:52.028839,force,up,f,[' '],f
2020-06-03 15:20:52.155954,force,down,o,[' '],fo
2020-06-03 15:20:52.203998,force,down,r,[' '],for
2020-06-03 15:20:52.244035,force,up,o,[' '],for
2020-06-03 15:20:52.277065,force,up,r,[' '],for
2020-06-03 15:20:52.419193,force,down,c,[' '],forc
2020-06-03 15:20:52.451728,force,down,e,[' '],force
2020-06-03 15:20:52.495273,force,up,c,[' '],force
2020-06-03 15:20:52.554326,force,up,e,[' '],force
2020-06-03 15:20:52.579349,force,down, ,[' '],force
2020-06-03 15:20:52.917855,occur,down,o,[' '],o
2020-06-03 15:20:52.983744,occur,up,o,[' '],o
2020-06-03 15:20:53.024782,occur,down,v,[' '],ov
2020-06-03 15:20:53.082835,occur,up,v,[' '],ov
2020-06-03 15:20:53.334064,occur,down,backspace,[' '],o
2020-06-03 15:20:53.418661,occur,up,backspace,[' '],o
2020-06-03 15:20:53.444684,occur,down,c,[' '],oc
2020-06-03 15:20:53.497236,occur,up,c,[' '],oc
2020-06-03 15:20:53.587318,occur,down,c,[' '],occ
2020-06-03 15:20:53.643382,occur,up,c,[' '],occ
2020-06-03 15:20:53.858706,occur,down,u,[' '],occu
2020-06-03 15:20:53.922267,occur,down,r,[' '],occur
2020-06-03 15:20:53.939295,occur,up,u,[' '],occur
2020-06-03 15:20:53.983335,occur,up,r,[' '],occur
2020-06-03 15:20:54.010359,occur,down, ,[' '],occur
2020-06-03 15:20:54.206538,however,down,h,[' '],h
2020-06-03 15:20:54.282607,however,up,h,[' '],h
2020-06-03 15:20:54.335655,however,down,o,[' '],ho
2020-06-03 15:20:54.435755,however,up,o,[' '],ho
2020-06-03 15:20:54.444763,however,down,w,[' '],how
2020-06-03 15:20:54.505819,however,up,w,[' '],how
2020-06-03 15:20:54.753053,however,down,e,[' '],howe
2020-06-03 15:20:54.822120,however,up,e,[' '],howe
2020-06-03 15:20:54.944227,however,down,v,[' '],howev
2020-06-03 15:20:55.004281,however,up,v,[' '],howev
2020-06-03 15:20:55.092361,however,down,e,[' '],howeve
2020-06-03 15:20:55.126392,however,down,r,[' '],however
2020-06-03 15:20:55.162425,however,up,e,[' '],however
2020-06-03 15:20:55.222480,however,up,r,[' '],however
2020-06-03 15:20:55.292559,however,down, ,[' '],however
2020-06-03 15:20:55.778000,curious,down,c,[' '],c
2020-06-03 15:20:55.848064,curious,up,c,[' '],c
2020-06-03 15:20:56.000202,curious,down,u,[' '],cu
2020-06-03 15:20:56.045243,curious,down,r,[' '],cur
2020-06-03 15:20:56.080779,curious,up,u,[' '],cur
2020-06-03 15:20:56.107804,curious,up,r,[' '],cur
2020-06-03 15:20:56.224911,curious,down,i,[' '],curi
2020-06-03 15:20:56.314992,curious,up,i,[' '],curi
2020-06-03 15:20:56.599756,curious,down,o,[' '],curio
2020-06-03 15:20:56.672823,curious,down,u,[' '],curiou
2020-06-03 15:20:56.721867,curious,up,o,[' '],curiou
2020-06-03 15:20:56.739884,curious,down,s,[' '],curious
2020-06-03 15:20:56.774421,curious,up,u,[' '],curious
2020-06-03 15:20:56.835476,curious,up,s,[' '],curious
2020-06-03 15:20:56.895531,curious,down, ,[' '],curious
2020-06-03 15:20:57.178789,responsible,down,r,[' '],r
2020-06-03 15:20:57.205813,responsible,down,e,[' '],re
2020-06-03 15:20:57.251870,responsible,up,r,[' '],re
2020-06-03 15:20:57.288904,responsible,up,e,[' '],re
2020-06-03 15:20:57.393504,responsible,down,p,[' '],rep
2020-06-03 15:20:57.495597,responsible,up,p,[' '],rep
2020-06-03 15:20:57.505606,responsible,down,s,[' '],reps
2020-06-03 15:20:57.586679,responsible,up,s,[' '],reps
2020-06-03 15:20:57.963022,responsible,down,backspace,[' '],rep
2020-06-03 15:20:58.038090,responsible,up,backspace,[' '],rep
2020-06-03 15:20:58.100156,responsible,down,s,[' '],reps
2020-06-03 15:20:58.109165,responsible,down,backspace,[' '],rep
2020-06-03 15:20:58.185234,responsible,up,s,[' '],rep
2020-06-03 15:20:58.205253,responsible,up,backspace,[' '],rep
