2020-05-22 18:41:48.819832,grave,g,True
2020-05-22 18:41:48.867876,grave,r,True
2020-05-22 18:41:49.045542,grave,a,True
2020-05-22 18:41:49.096610,grave,v,True
2020-05-22 18:41:49.148658,grave,e,True
2020-05-22 18:41:49.566047,grave,space,correct
2020-05-22 18:41:49.896593,etc,e,True
2020-05-22 18:41:49.947394,etc,t,True
2020-05-22 18:41:50.158106,etc,c,True
2020-05-22 18:41:50.250190,etc,space,correct
2020-05-22 18:41:50.744260,dead,d,True
2020-05-22 18:41:50.933432,dead,e,True
2020-05-22 18:41:50.981476,dead,a,True
2020-05-22 18:41:51.078564,dead,d,True
2020-05-22 18:41:51.224706,dead,space,correct
2020-05-22 18:41:51.681121,few,d,False
2020-05-22 18:41:51.980394,few,backspace,True
2020-05-22 18:41:52.034948,few,f,True
2020-05-22 18:41:52.191115,few,e,True
2020-05-22 18:41:52.240135,few,w,True
2020-05-22 18:41:52.386306,few,space,correct
2020-05-22 18:41:52.624533,sea,s,True
2020-05-22 18:41:52.772684,sea,e,True
2020-05-22 18:41:52.819727,sea,a,True
2020-05-22 18:41:52.922325,sea,space,correct
2020-05-22 18:41:53.433381,a,a,True
2020-05-22 18:41:53.530469,a,space,correct
2020-05-22 18:41:53.922835,agree,a,True
2020-05-22 18:41:54.123543,agree,g,True
2020-05-22 18:41:54.174093,agree,r,True
2020-05-22 18:41:54.379785,agree,e,True
2020-05-22 18:41:54.529455,agree,e,True
2020-05-22 18:41:54.640583,agree,space,correct
2020-05-22 18:41:55.232656,degree,d,True
2020-05-22 18:41:55.384298,degree,e,True
2020-05-22 18:41:55.587484,degree,g,True
2020-05-22 18:41:55.744626,degree,r,True
2020-05-22 18:41:55.800691,degree,e,True
2020-05-22 18:41:55.965841,degree,e,True
2020-05-22 18:41:56.066934,degree,space,correct
2020-05-22 18:41:56.599440,fear,f,True
2020-05-22 18:41:56.806142,fear,e,True
2020-05-22 18:41:56.806142,fear,a,True
2020-05-22 18:41:56.917244,fear,r,True
2020-05-22 18:41:57.084407,fear,space,correct
2020-05-22 18:41:57.353652,cast,c,True
2020-05-22 18:41:57.461764,cast,a,True
2020-05-22 18:41:57.562858,cast,s,True
2020-05-22 18:41:57.764544,cast,t,True
2020-05-22 18:41:57.933712,cast,space,correct
2020-05-22 18:41:58.407678,estate,s,False
2020-05-22 18:41:58.678418,estate,backspace,True
2020-05-22 18:41:58.788518,estate,e,True
2020-05-22 18:41:58.955677,estate,s,True
2020-05-22 18:41:59.119820,estate,t,True
2020-05-22 18:41:59.170867,estate,a,True
2020-05-22 18:41:59.324006,estate,t,True
2020-05-22 18:41:59.379056,estate,e,True
2020-05-22 18:41:59.657398,estate,space,correct
2020-05-22 18:42:00.028876,era,e,True
2020-05-22 18:42:00.297150,era,r,True
2020-05-22 18:42:00.503844,era,a,True
2020-05-22 18:42:00.661987,era,space,correct
2020-05-22 18:42:01.121406,east,e,True
2020-05-22 18:42:01.330596,east,a,True
2020-05-22 18:42:01.381643,east,s,True
2020-05-22 18:42:01.530778,east,t,True
2020-05-22 18:42:01.683918,east,space,correct
2020-05-22 18:42:02.191427,rate,r,True
2020-05-22 18:42:02.243492,rate,a,True
2020-05-22 18:42:02.491735,rate,t,True
2020-05-22 18:42:02.540283,rate,e,True
2020-05-22 18:42:02.848069,rate,space,correct
2020-05-22 18:42:03.425595,gear,g,True
2020-05-22 18:42:03.581737,gear,e,True
2020-05-22 18:42:03.788953,gear,a,True
2020-05-22 18:42:03.843002,gear,r,True
2020-05-22 18:42:04.057197,gear,space,correct
2020-05-22 18:42:04.325959,case,s,False
2020-05-22 18:42:04.698803,case,backspace,True
2020-05-22 18:42:04.748849,case,c,True
2020-05-22 18:42:04.800896,case,a,True
2020-05-22 18:42:04.957576,case,s,True
2020-05-22 18:42:05.121694,case,e,True
2020-05-22 18:42:05.234797,case,space,correct
2020-05-22 18:42:05.344898,access,a,True
2020-05-22 18:42:05.706485,access,c,True
2020-05-22 18:42:05.868879,access,e,False
2020-05-22 18:42:06.204201,access,backspace,True
2020-05-22 18:42:06.519513,access,c,True
2020-05-22 18:42:06.621607,access,e,True
2020-05-22 18:42:07.242195,access,s,True
2020-05-22 18:42:07.350293,access,s,True
2020-05-22 18:42:07.503457,access,space,correct
2020-05-22 18:42:07.983894,stare,s,True
2020-05-22 18:42:08.138034,stare,t,True
2020-05-22 18:42:08.242129,stare,a,True
2020-05-22 18:42:08.346223,stare,r,True
2020-05-22 18:42:08.502871,stare,t,False
2020-05-22 18:42:08.858195,stare,backspace,True
2020-05-22 18:42:08.962289,stare,e,True
2020-05-22 18:42:09.065383,stare,space,correct
2020-05-22 18:42:09.893167,date,d,True
2020-05-22 18:42:09.992257,date,a,True
2020-05-22 18:42:10.189436,date,t,True
2020-05-22 18:42:10.780492,date,e,True
2020-05-22 18:42:10.895610,date,space,correct
2020-05-22 18:42:11.556765,raw,r,True
2020-05-22 18:42:11.755572,raw,a,True
2020-05-22 18:42:11.807497,raw,w,True
2020-05-22 18:42:11.960654,raw,space,correct
2020-05-22 18:42:12.369591,effect,e,True
2020-05-22 18:42:12.634338,effect,f,True
2020-05-22 18:42:12.841538,effect,f,True
2020-05-22 18:42:13.362077,effect,e,True
2020-05-22 18:42:13.464170,effect,c,True
2020-05-22 18:42:13.669358,effect,t,True
2020-05-22 18:42:13.827502,effect,space,correct
2020-05-22 18:42:14.048723,assess,a,True
2020-05-22 18:42:14.210434,assess,s,True
2020-05-22 18:42:14.313772,assess,s,True
2020-05-22 18:42:14.511983,assess,e,True
2020-05-22 18:42:14.611578,assess,s,True
2020-05-22 18:42:14.765774,assess,s,True
2020-05-22 18:42:14.927922,assess,space,correct
2020-05-22 18:42:15.034593,edge,e,True
2020-05-22 18:42:15.492560,edge,d,True
2020-05-22 18:42:15.656728,edge,g,True
2020-05-22 18:42:15.706047,edge,e,True
2020-05-22 18:42:15.870922,edge,space,correct
2020-05-22 18:42:16.299818,face,f,True
2020-05-22 18:42:16.352866,face,a,True
2020-05-22 18:42:16.519017,face,c,True
2020-05-22 18:42:16.573067,face,e,True
2020-05-22 18:42:16.735214,face,space,correct
2020-05-22 18:42:16.952927,wet,w,True
2020-05-22 18:42:17.164119,wet,e,True
2020-05-22 18:42:17.690598,wet,t,True
2020-05-22 18:42:17.793692,wet,space,correct
2020-05-22 18:42:18.009889,start,s,True
2020-05-22 18:42:18.162028,start,t,True
2020-05-22 18:42:18.268124,start,a,True
2020-05-22 18:42:18.423265,start,t,False
2020-05-22 18:42:18.773585,start,backspace,True
2020-05-22 18:42:18.825632,start,r,True
2020-05-22 18:42:18.991783,start,t,True
2020-05-22 18:42:19.095894,start,space,correct
2020-05-22 18:42:19.503770,wear,w,True
2020-05-22 18:42:19.658415,wear,w,False
2020-05-22 18:42:20.104822,wear,e,False
2020-05-22 18:42:20.206914,wear,a,False
2020-05-22 18:42:20.363057,wear,backspace,False
2020-05-22 18:42:20.527710,wear,backspace,False
2020-05-22 18:42:20.628906,wear,backspace,True
2020-05-22 18:42:20.832687,wear,e,True
2020-05-22 18:42:20.882733,wear,a,True
2020-05-22 18:42:21.032408,wear,r,True
2020-05-22 18:42:21.332226,wear,space,correct
2020-05-22 18:42:21.835229,grass,g,True
2020-05-22 18:42:21.835229,grass,r,True
2020-05-22 18:42:22.149515,grass,a,True
2020-05-22 18:42:22.351714,grass,backspace,True
2020-05-22 18:42:22.744071,grass,a,True
2020-05-22 18:42:23.001306,grass,s,True
2020-05-22 18:42:23.158449,grass,s,True
2020-05-22 18:42:23.263560,grass,space,correct
2020-05-22 18:42:23.684944,craft,c,True
2020-05-22 18:42:23.887127,craft,r,True
2020-05-22 18:42:23.940175,craft,a,True
2020-05-22 18:42:24.042269,craft,f,True
2020-05-22 18:42:24.245958,craft,t,True
2020-05-22 18:42:24.398096,craft,space,correct
2020-05-22 18:42:24.546239,seed,s,True
2020-05-22 18:42:24.742418,seed,e,True
2020-05-22 18:42:24.843017,seed,e,True
2020-05-22 18:42:25.044218,seed,d,True
2020-05-22 18:42:25.145309,seed,space,correct
2020-05-22 18:42:25.355005,asset,a,True
2020-05-22 18:42:25.552185,asset,s,True
2020-05-22 18:42:25.650274,asset,s,True
2020-05-22 18:42:25.845042,asset,e,True
2020-05-22 18:42:26.294956,asset,t,True
2020-05-22 18:42:26.546184,asset,space,correct
2020-05-22 18:42:27.051177,sweet,w,False
2020-05-22 18:42:27.459054,sweet,backspace,True
2020-05-22 18:42:27.561147,sweet,s,True
2020-05-22 18:42:27.713285,sweet,w,True
2020-05-22 18:42:27.915482,sweet,e,True
2020-05-22 18:42:28.118677,sweet,e,True
2020-05-22 18:42:28.226280,sweet,t,True
2020-05-22 18:42:28.435470,sweet,space,correct
2020-05-22 18:42:28.681199,desert,s,False
2020-05-22 18:42:28.828333,desert,e,False
2020-05-22 18:42:29.181673,desert,backspace,False
2020-05-22 18:42:29.335814,desert,backspace,True
2020-05-22 18:42:29.436906,desert,backspace,True
2020-05-22 18:42:29.685637,desert,backspace,True
2020-05-22 18:42:29.883826,desert,d,True
2020-05-22 18:42:29.949391,desert,e,True
2020-05-22 18:42:30.150149,desert,s,True
2020-05-22 18:42:30.642754,desert,e,True
2020-05-22 18:42:30.743845,desert,r,True
2020-05-22 18:42:30.947620,desert,t,True
2020-05-22 18:42:31.101803,desert,space,correct
2020-05-22 18:42:31.456126,react,r,True
2020-05-22 18:42:31.520184,react,e,True
2020-05-22 18:42:31.666823,react,a,True
2020-05-22 18:42:31.764927,react,c,True
2020-05-22 18:42:31.967111,react,t,True
2020-05-22 18:42:32.070205,react,space,correct
2020-05-22 18:42:32.943545,drag,d,True
2020-05-22 18:42:33.108695,drag,r,True
2020-05-22 18:42:33.162744,drag,a,True
2020-05-22 18:42:33.368932,drag,g,True
2020-05-22 18:42:33.618664,drag,space,correct
2020-05-22 18:42:33.965512,rare,r,True
2020-05-22 18:42:34.063601,rare,a,True
2020-05-22 18:42:34.170699,rare,r,True
2020-05-22 18:42:34.220744,rare,e,True
2020-05-22 18:42:34.371891,rare,space,correct
2020-05-22 18:42:35.016097,fast,f,True
2020-05-22 18:42:35.067143,fast,a,True
2020-05-22 18:42:35.227289,fast,c,False
2020-05-22 18:42:35.531565,fast,backspace,True
2020-05-22 18:42:35.627653,fast,s,True
2020-05-22 18:42:35.676698,fast,t,True
2020-05-22 18:42:35.831850,fast,space,correct
2020-05-22 18:42:36.412392,freeze,f,True
2020-05-22 18:42:36.565052,freeze,e,False
2020-05-22 18:42:36.853818,freeze,backspace,True
2020-05-22 18:42:36.902863,freeze,r,True
2020-05-22 18:42:36.957913,freeze,e,True
2020-05-22 18:42:37.270198,freeze,e,True
2020-05-22 18:42:37.513419,freeze,z,True
2020-05-22 18:42:37.563465,freeze,e,True
2020-05-22 18:42:37.810690,freeze,space,correct
2020-05-22 18:42:38.026887,assert,a,True
2020-05-22 18:42:38.180027,assert,s,True
2020-05-22 18:42:38.282119,assert,s,True
2020-05-22 18:42:38.480299,assert,e,True
2020-05-22 18:42:38.531346,assert,r,True
2020-05-22 18:42:38.790582,assert,t,True
2020-05-22 18:42:39.147907,assert,space,correct
2020-05-22 18:42:39.733450,red,r,True
2020-05-22 18:42:39.733450,red,e,True
2020-05-22 18:42:39.947646,red,d,True
2020-05-22 18:42:40.054743,red,space,correct
2020-05-22 18:42:40.846988,deer,d,True
2020-05-22 18:42:41.120236,deer,e,True
2020-05-22 18:42:41.222917,deer,e,True
2020-05-22 18:42:41.274046,deer,r,True
2020-05-22 18:42:41.428186,deer,space,correct
2020-05-22 18:42:41.784016,fewer,f,True
2020-05-22 18:42:42.044252,fewer,e,True
2020-05-22 18:42:42.243434,fewer,w,True
2020-05-22 18:42:42.601296,fewer,e,True
2020-05-22 18:42:42.650341,fewer,r,True
2020-05-22 18:42:42.905079,fewer,space,correct
2020-05-22 18:42:43.413045,trade,t,True
2020-05-22 18:42:43.513136,trade,r,True
2020-05-22 18:42:43.666276,trade,a,True
2020-05-22 18:42:43.769370,trade,d,True
2020-05-22 18:42:43.823419,trade,e,True
2020-05-22 18:42:43.976558,trade,space,correct
2020-05-22 18:42:44.782302,decade,d,True
2020-05-22 18:42:44.832347,decade,e,True
2020-05-22 18:42:45.035568,decade,c,True
2020-05-22 18:42:45.137625,decade,a,True
2020-05-22 18:42:45.450465,decade,d,True
2020-05-22 18:42:45.552558,decade,e,True
2020-05-22 18:42:45.753769,decade,space,correct
2020-05-22 18:42:46.289368,taste,t,True
2020-05-22 18:42:46.442531,taste,a,True
2020-05-22 18:42:46.491576,taste,s,True
2020-05-22 18:42:46.640227,taste,t,True
2020-05-22 18:42:46.640227,taste,r,False
2020-05-22 18:42:46.890999,taste,e,False
2020-05-22 18:42:47.337446,taste,backspace,False
2020-05-22 18:42:47.497095,taste,backspace,True
2020-05-22 18:42:47.745321,taste,e,True
2020-05-22 18:42:47.947516,taste,space,correct
2020-05-22 18:42:48.341875,star,s,True
2020-05-22 18:42:48.539055,star,t,True
2020-05-22 18:42:48.637144,star,a,True
2020-05-22 18:42:48.738236,star,r,True
2020-05-22 18:42:48.837326,star,space,correct
