time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-03 14:35:15.461632,western,up,w,[' '],w
2020-06-03 14:35:15.521686,western,down,e,[' '],we
2020-06-03 14:35:15.581741,western,up,e,[' '],we
2020-06-03 14:35:15.729875,western,down,s,[' '],wes
2020-06-03 14:35:15.850490,western,up,s,[' '],wes
2020-06-03 14:35:15.971601,western,down,t,[' '],west
2020-06-03 14:35:16.031655,western,up,t,[' '],west
2020-06-03 14:35:16.590196,western,down,e,[' '],weste
2020-06-03 14:35:16.651251,western,down,r,[' '],wester
2020-06-03 14:35:16.711306,western,up,e,[' '],wester
2020-06-03 14:35:16.730324,western,up,r,[' '],wester
2020-06-03 14:35:17.240317,western,down,n,[' '],western
2020-06-03 14:35:17.282146,western,down, ,[' '],western
2020-06-03 14:35:17.321405,western,up,n,[' '],western
2020-06-03 14:35:17.701761,document,down,d,[' '],d
2020-06-03 14:35:17.762817,document,up,d,[' '],d
2020-06-03 14:35:17.800851,document,down,o,[' '],do
2020-06-03 14:35:17.890933,document,down,c,[' '],doc
2020-06-03 14:35:17.901943,document,up,o,[' '],doc
2020-06-03 14:35:17.959996,document,up,c,[' '],doc
2020-06-03 14:35:18.142680,document,down,u,[' '],docu
2020-06-03 14:35:18.210247,document,up,u,[' '],docu
2020-06-03 14:35:18.483506,document,down,m,[' '],docum
2020-06-03 14:35:18.551568,document,up,m,[' '],docum
2020-06-03 14:35:18.561577,document,down,e,[' '],docume
2020-06-03 14:35:18.612127,document,up,e,[' '],docume
2020-06-03 14:35:18.660676,document,down,n,[' '],documen
2020-06-03 14:35:18.724734,document,down,t,[' '],document
2020-06-03 14:35:18.742750,document,up,n,[' '],document
2020-06-03 14:35:18.781786,document,up,t,[' '],document
2020-06-03 14:35:18.841880,document,down, ,[' '],document
