time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-03 14:31:44.889149,dominate,down,l,"['l', ' ']",jl
2020-06-03 14:31:44.889149,dominate,down, ,"['l', ' ']",jl
2020-06-03 14:31:44.908166,dominate,down,k,"['l', ' ']",jlk
2020-06-03 14:31:44.938193,dominate,up,k,"['l', ' ']",jlk
2020-06-03 14:31:44.978229,rural,down,j,"[' ', 'j']",j
2020-06-03 14:31:45.016264,rural,up,j,"[' ', 'j']",j
2020-06-03 14:31:45.016264,rural,down,k,"[' ', 'j']",jk
2020-06-03 14:31:45.058302,rural,down, ,"[' ', 'j']",jk
2020-06-03 14:31:45.078320,rural,up,k,"[' ', 'j']",jk
2020-06-03 14:31:45.091333,rural,up,l,"[' ', 'j']",jk
2020-06-03 14:31:45.091333,rural,down,j,"[' ', 'j']",jkj
2020-06-03 14:31:45.136374,pet,down,k,[' '],k
2020-06-03 14:31:45.147384,pet,up,j,[' '],k
2020-06-03 14:31:45.158407,pet,down,l,[' '],kl
2020-06-03 14:31:45.186433,pet,up,l,[' '],kl
2020-06-03 14:31:45.197443,pet,up,k,[' '],kl
2020-06-03 14:31:45.207834,pet,down, ,[' '],kl
2020-06-03 14:31:45.218462,pet,down,j,[' '],klj
2020-06-03 14:31:45.257838,pet,up,j,[' '],klj
2020-06-03 14:31:45.269508,week,down,l,[' '],l
2020-06-03 14:31:45.276514,week,down,k,[' '],lk
2020-06-03 14:31:45.325559,week,up,k,[' '],lk
2020-06-03 14:31:45.336569,week,up,l,[' '],lk
2020-06-03 14:31:45.377853,week,down, ,[' '],lk
2020-06-03 14:31:45.457183,enjoy,down,l,"[' ', 'n']",l
2020-06-03 14:31:45.457183,enjoy,down,k,"[' ', 'n']",lk
2020-06-03 14:31:45.516236,enjoy,down, ,"[' ', 'n']",lk
2020-06-03 14:31:45.559275,enjoy,up,l,"[' ', 'n']",lk
2020-06-03 14:31:45.559275,enjoy,up,k,"[' ', 'n']",lk
2020-06-03 14:31:45.567283,enjoy,down,n,"[' ', 'n']",lkn
2020-06-03 14:31:45.609321,pack,up,n,"[' ', 'j']",
2020-06-03 14:31:45.638348,pack,down,l,"[' ', 'j']",l
2020-06-03 14:31:45.638348,pack,down,k,"[' ', 'j']",lk
2020-06-03 14:31:45.708412,pack,down, ,"[' ', 'j']",lk
2020-06-03 14:31:45.729430,pack,up,k,"[' ', 'j']",lk
2020-06-03 14:31:45.729430,pack,down,j,"[' ', 'j']",lkj
2020-06-03 14:31:45.738439,pack,up,l,"[' ', 'j']",lkj
2020-06-03 14:31:45.799999,rush,up,j,"[' ', 'j']",
2020-06-03 14:31:45.809007,rush,down,l,"[' ', 'j']",l
2020-06-03 14:31:45.809007,rush,down,k,"[' ', 'j']",lk
2020-06-03 14:31:45.876573,rush,up,l,"[' ', 'j']",lk
2020-06-03 14:31:45.876573,rush,up,k,"[' ', 'j']",lk
2020-06-03 14:31:45.876573,rush,down, ,"[' ', 'j']",lk
2020-06-03 14:31:45.885582,rush,down,j,"[' ', 'j']",lkj
2020-06-03 14:31:45.956646,rub,up,j,"[' ', 'j']",
2020-06-03 14:31:45.956646,rub,down,l,"[' ', 'j']",l
2020-06-03 14:31:45.956646,rub,down,k,"[' ', 'j']",lk
2020-06-03 14:31:46.018208,rub,up,l,"[' ', 'j']",lk
2020-06-03 14:31:46.018208,rub,up,k,"[' ', 'j']",lk
2020-06-03 14:31:46.027216,rub,down, ,"[' ', 'j']",lk
2020-06-03 14:31:46.027216,rub,down,j,"[' ', 'j']",lkj
2020-06-03 14:31:46.098294,position,up,j,"[' ', 'l']",
2020-06-03 14:31:46.108290,position,down,l,"[' ', 'l']",l
2020-06-03 14:31:46.119300,position,down,k,"[' ', 'l']",lk
2020-06-03 14:31:46.170347,position,down,j,"[' ', 'l']",lkj
2020-06-03 14:31:46.186362,position,up,k,"[' ', 'l']",lkj
2020-06-03 14:31:46.198372,position,up,l,"[' ', 'l']",lkj
2020-06-03 14:31:46.198372,position,down, ,"[' ', 'l']",lkj
2020-06-03 14:31:46.247416,position,up,j,"[' ', 'l']",lkj
2020-06-03 14:31:46.266434,position,down,l,"[' ', 'l']",lkjl
2020-06-03 14:31:46.287453,degree,down,k,"['j', ' ', 'l', 'k']",k
2020-06-03 14:31:46.348014,degree,up,k,"['j', ' ', 'l', 'k']",k
2020-06-03 14:31:46.348014,degree,down,j,"['j', ' ', 'l', 'k']",kj
2020-06-03 14:31:46.378040,degree,up,l,"['j', ' ', 'l', 'k']",kj
2020-06-03 14:31:46.378040,degree,down, ,"['j', ' ', 'l', 'k']",kj
2020-06-03 14:31:46.428330,degree,down,l,"['j', ' ', 'l', 'k']",kjl
2020-06-03 14:31:46.439096,degree,down,k,"['j', ' ', 'l', 'k']",kjlk
2020-06-03 14:31:46.460115,war,up,j,"[' ', 'l', 'k']",
2020-06-03 14:31:46.509160,war,up,k,"[' ', 'l', 'k']",
2020-06-03 14:31:46.526175,war,down,j,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.537186,war,up,l,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.537186,war,down, ,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.590233,war,up,j,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.590233,war,down,l,"[' ', 'l', 'k']",jl
2020-06-03 14:31:46.600242,war,down,k,"[' ', 'l', 'k']",jlk
2020-06-03 14:31:46.666809,offense,down,j,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.679821,offense,up,k,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.696836,offense,up,l,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.708011,offense,down, ,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.725862,offense,up,j,"[' ', 'l', 'k']",j
2020-06-03 14:31:46.756891,offense,down,l,"[' ', 'l', 'k']",jl
2020-06-03 14:31:46.756891,offense,down,k,"[' ', 'l', 'k']",jlk
2020-06-03 14:31:46.826954,gap,up,l,"['l', ' ']",
2020-06-03 14:31:46.826954,gap,up,k,"['l', ' ']",
2020-06-03 14:31:46.846478,gap,down,j,"['l', ' ']",j
2020-06-03 14:31:46.906548,gap,up,j,"['l', ' ']",j
2020-06-03 14:31:46.918558,gap,down,l,"['l', ' ']",jl
2020-06-03 14:31:46.918558,gap,down, ,"['l', ' ']",jl
2020-06-03 14:31:46.950587,accompany,down,k,[' '],k
2020-06-03 14:31:46.996147,accompany,down,j,[' '],kj
2020-06-03 14:31:47.048194,accompany,down, ,[' '],kj
2020-06-03 14:31:47.066211,accompany,up,k,[' '],kj
2020-06-03 14:31:47.086229,accompany,up,j,[' '],kj
