time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-04 20:01:48.663876,began,down,n,[' '],began
2020-06-04 20:01:48.696904,began,up,a,[' '],began
2020-06-04 20:01:48.725931,began,down, ,[' '],began
2020-06-04 20:01:48.794994,began,up,n,[' '],began
2020-06-04 20:01:49.038215,why,down,w,[' '],w
2020-06-04 20:01:49.123292,why,up,w,[' '],w
2020-06-04 20:01:49.123292,why,down,h,[' '],wh
2020-06-04 20:01:49.187351,why,up,h,[' '],wh
2020-06-04 20:01:49.273430,why,down,y,[' '],why
2020-06-04 20:01:49.342492,why,down, ,[' '],why
2020-06-04 20:01:49.365513,why,up,y,[' '],why
2020-06-04 20:01:49.538670,life,down,l,[' '],l
2020-06-04 20:01:49.615741,life,up,l,[' '],l
2020-06-04 20:01:49.693811,life,down,i,[' '],li
2020-06-04 20:01:49.794904,life,up,i,[' '],li
2020-06-04 20:01:49.794904,life,down,f,[' '],lif
2020-06-04 20:01:49.866969,life,down,e,[' '],life
2020-06-04 20:01:49.915013,life,up,f,[' '],life
2020-06-04 20:01:49.987078,life,up,e,[' '],life
2020-06-04 20:01:50.082166,life,down, ,[' '],life
2020-06-04 20:01:50.707733,quite,down,q,[' '],q
2020-06-04 20:01:50.788807,quite,up,q,[' '],q
2020-06-04 20:01:50.847861,quite,down,u,[' '],qu
2020-06-04 20:01:50.906914,quite,down,i,[' '],qui
2020-06-04 20:01:50.945950,quite,up,u,[' '],qui
2020-06-04 20:01:51.009007,quite,up,i,[' '],qui
2020-06-04 20:01:51.016014,quite,down,t,[' '],quit
2020-06-04 20:01:51.055049,quite,down,e,[' '],quite
2020-06-04 20:01:51.093084,quite,up,t,[' '],quite
2020-06-04 20:01:51.132120,quite,up,e,[' '],quite
2020-06-04 20:01:51.223202,quite,down, ,[' '],quite
2020-06-04 20:01:51.577524,being,down,b,[' '],b
2020-06-04 20:01:51.653594,being,up,b,[' '],b
2020-06-04 20:01:51.654595,being,down,e,[' '],be
2020-06-04 20:01:51.704640,being,up,e,[' '],be
2020-06-04 20:01:51.768702,being,down,i,[' '],bei
2020-06-04 20:01:51.827752,being,down,n,[' '],bein
2020-06-04 20:01:51.855778,being,up,i,[' '],bein
2020-06-04 20:01:51.855778,being,down,g,[' '],being
2020-06-04 20:01:51.924841,being,up,g,[' '],being
2020-06-04 20:01:51.945860,being,up,n,[' '],being
2020-06-04 20:01:51.966879,being,down, ,[' '],being
2020-06-04 20:01:52.187079,group,down,g,[' '],g
2020-06-04 20:01:52.235123,group,down,r,[' '],gr
2020-06-04 20:01:52.276160,group,up,g,[' '],gr
2020-06-04 20:01:52.311192,group,down,o,[' '],gro
2020-06-04 20:01:52.345223,group,up,r,[' '],gro
2020-06-04 20:01:52.373248,group,down,u,[' '],grou
2020-06-04 20:01:52.407279,group,up,o,[' '],grou
2020-06-04 20:01:52.463331,group,up,u,[' '],grou
2020-06-04 20:01:52.524385,group,down,p,[' '],group
2020-06-04 20:01:52.613468,group,down, ,[' '],group
2020-06-04 20:01:52.635487,group,up,p,[' '],group
2020-06-04 20:01:52.812648,family,down,f,[' '],f
2020-06-04 20:01:52.904731,family,up,f,[' '],f
2020-06-04 20:01:53.173977,family,down,a,[' '],fa
2020-06-04 20:01:53.242038,family,up,a,[' '],fa
2020-06-04 20:01:53.537307,family,down,m,[' '],fam
2020-06-04 20:01:53.623385,family,up,m,[' '],fam
2020-06-04 20:01:53.844586,family,down,i,[' '],fami
2020-06-04 20:01:53.907644,family,down,l,[' '],famil
2020-06-04 20:01:53.978708,family,up,i,[' '],famil
2020-06-04 20:01:54.006734,family,down,y,[' '],family
2020-06-04 20:01:54.036761,family,up,l,[' '],family
2020-06-04 20:01:54.067791,family,up,y,[' '],family
2020-06-04 20:01:54.104823,family,down, ,[' '],family
2020-06-04 20:01:54.323022,its,down,i,[' '],i
2020-06-04 20:01:54.375069,its,down,t,[' '],it
2020-06-04 20:01:54.424114,its,up,i,[' '],it
2020-06-04 20:01:54.453141,its,up,t,[' '],it
2020-06-04 20:01:54.606279,its,down,s,[' '],its
2020-06-04 20:01:54.664332,its,up,s,[' '],its
2020-06-04 20:01:54.706371,its,down, ,[' '],its
2020-06-04 20:01:54.874524,new,down,n,[' '],n
2020-06-04 20:01:54.955598,new,down,e,[' '],ne
2020-06-04 20:01:54.962604,new,up,n,[' '],ne
2020-06-04 20:01:55.006644,new,down,w,[' '],new
2020-06-04 20:01:55.043678,new,up,e,[' '],new
2020-06-04 20:01:55.086717,new,up,w,[' '],new
2020-06-04 20:01:55.116744,new,down, ,[' '],new
2020-06-04 20:01:55.385492,quite,down,w,[' '],w
2020-06-04 20:01:55.416521,quite,up,w,[' '],w
2020-06-04 20:01:55.423527,quite,down,u,[' '],wu
2020-06-04 20:01:55.521616,quite,up,u,[' '],wu
2020-06-04 20:01:55.793864,quite,down,backspace,[' '],w
2020-06-04 20:01:55.854920,quite,up,backspace,[' '],w
2020-06-04 20:01:55.929988,quite,down,backspace,[' '],
2020-06-04 20:01:55.990042,quite,up,backspace,[' '],
2020-06-04 20:01:56.073118,quite,down,backspace,[' '],
2020-06-04 20:01:56.141180,quite,up,backspace,[' '],
2020-06-04 20:01:56.307331,quite,down,q,[' '],q
2020-06-04 20:01:56.384402,quite,up,q,[' '],q
2020-06-04 20:01:56.843820,quite,down,u,[' '],qu
2020-06-04 20:01:56.881853,quite,down,i,[' '],qui
2020-06-04 20:01:56.911882,quite,up,u,[' '],qui
2020-06-04 20:01:56.971935,quite,up,i,[' '],qui
2020-06-04 20:01:56.971935,quite,down,t,[' '],quit
2020-06-04 20:01:57.009970,quite,down,e,[' '],quite
2020-06-04 20:01:57.071026,quite,up,t,[' '],quite
2020-06-04 20:01:57.116066,quite,up,e,[' '],quite
2020-06-04 20:01:57.177139,quite,down, ,[' '],quite
2020-06-04 20:01:57.346797,small,down,s,"[' ', 'w']",s
2020-06-04 20:01:57.417862,small,up,s,"[' ', 'w']",s
2020-06-04 20:01:57.425870,small,down,m,"[' ', 'w']",sm
2020-06-04 20:01:57.510947,small,up,m,"[' ', 'w']",sm
2020-06-04 20:01:57.510947,small,down,a,"[' ', 'w']",sma
2020-06-04 20:01:57.574004,small,down,l,"[' ', 'w']",smal
2020-06-04 20:01:57.581010,small,up,a,"[' ', 'w']",smal
2020-06-04 20:01:57.646069,small,up,l,"[' ', 'w']",smal
2020-06-04 20:01:57.701119,small,down,l,"[' ', 'w']",small
2020-06-04 20:01:57.794205,small,down, ,"[' ', 'w']",small
2020-06-04 20:01:57.810219,small,up,l,"[' ', 'w']",small
2020-06-04 20:01:57.902303,small,down,w,"[' ', 'w']",smallw
2020-06-04 20:01:57.943341,we,down,e,[' '],e
2020-06-04 20:01:58.001393,we,up,w,[' '],e
2020-06-04 20:01:58.033423,we,up,e,[' '],e
2020-06-04 20:01:58.081466,we,down, ,[' '],e
2020-06-04 20:01:58.214586,children,down,s,[' '],s
2020-06-04 20:01:58.280647,children,up,s,[' '],s
2020-06-04 20:01:58.305669,children,down,h,[' '],sh
2020-06-04 20:01:58.394750,children,up,h,[' '],sh
2020-06-04 20:01:58.411765,children,down,i,[' '],shi
2020-06-04 20:01:58.492839,children,up,i,[' '],shi
2020-06-04 20:01:59.070365,children,down,backspace,[' '],sh
2020-06-04 20:01:59.132421,children,up,backspace,[' '],sh
2020-06-04 20:01:59.206488,children,down,ctrl,[' '],sh
2020-06-04 20:01:59.206488,children,down,backspace,[' '],
2020-06-04 20:01:59.263540,children,up,backspace,[' '],
2020-06-04 20:01:59.336607,children,down,backspace,[' '],
2020-06-04 20:01:59.393659,children,up,backspace,[' '],
2020-06-04 20:01:59.461721,children,down,backspace,[' '],
2020-06-04 20:01:59.544796,children,up,backspace,[' '],
2020-06-04 20:01:59.612858,children,up,ctrl,[' '],
2020-06-04 20:02:00.012222,children,down,s,[' '],s
2020-06-04 20:02:00.057262,children,up,s,[' '],s
2020-06-04 20:02:00.331512,children,down,backspace,[' '],
2020-06-04 20:02:00.393568,children,up,backspace,[' '],
2020-06-04 20:02:00.674824,children,down,c,[' '],c
2020-06-04 20:02:00.736880,children,down,h,[' '],ch
2020-06-04 20:02:00.744888,children,up,c,[' '],ch
2020-06-04 20:02:00.804942,children,down,i,[' '],chi
2020-06-04 20:02:00.829965,children,up,h,[' '],chi
2020-06-04 20:02:00.915042,children,up,i,[' '],chi
2020-06-04 20:02:00.974097,children,down,l,[' '],chil
2020-06-04 20:02:01.073187,children,up,l,[' '],chil
2020-06-04 20:02:01.114224,children,down,d,[' '],child
2020-06-04 20:02:01.173278,children,up,d,[' '],child
2020-06-04 20:02:01.320411,children,down,r,[' '],childr
2020-06-04 20:02:01.355443,children,down,e,[' '],childre
2020-06-04 20:02:01.390475,children,up,r,[' '],childre
2020-06-04 20:02:01.441521,children,up,e,[' '],childre
2020-06-04 20:02:01.527600,children,down,n,[' '],children
2020-06-04 20:02:01.577645,children,down, ,[' '],children
2020-06-04 20:02:01.649710,children,up,n,[' '],children
2020-06-04 20:02:01.774824,not,down,n,[' '],n
2020-06-04 20:02:01.825870,not,down,o,[' '],no
2020-06-04 20:02:01.868910,not,up,n,[' '],no
2020-06-04 20:02:01.894934,not,down,t,[' '],not
2020-06-04 20:02:01.929966,not,up,o,[' '],not
2020-06-04 20:02:01.964998,not,up,t,[' '],not
2020-06-04 20:02:01.991021,not,down, ,[' '],not
2020-06-04 20:02:02.355353,thought,down,r,[' '],r
2020-06-04 20:02:02.409402,thought,up,r,[' '],r
2020-06-04 20:02:02.428419,thought,down,h,[' '],rh
2020-06-04 20:02:02.509493,thought,up,h,[' '],rh
2020-06-04 20:02:02.580558,thought,down,o,[' '],rho
2020-06-04 20:02:02.627600,thought,down,u,[' '],rhou
2020-06-04 20:02:02.663633,thought,up,o,[' '],rhou
2020-06-04 20:02:02.717682,thought,up,u,[' '],rhou
2020-06-04 20:02:02.726690,thought,down,g,[' '],rhoug
2020-06-04 20:02:02.816772,thought,up,g,[' '],rhoug
2020-06-04 20:02:02.834789,thought,down,h,[' '],rhough
2020-06-04 20:02:02.942887,thought,up,h,[' '],rhough
2020-06-04 20:02:02.942887,thought,down,t,[' '],rhought
2020-06-04 20:02:03.034971,thought,up,t,[' '],rhought
2020-06-04 20:02:03.171094,thought,down, ,[' '],rhought
2020-06-04 20:02:04.262448,still,down,s,[' '],s
2020-06-04 20:02:04.307128,still,down,t,[' '],st
2020-06-04 20:02:04.361177,still,up,s,[' '],st
2020-06-04 20:02:04.397210,still,up,t,[' '],st
2020-06-04 20:02:04.415226,still,down,i,[' '],sti
2020-06-04 20:02:04.486292,still,up,i,[' '],sti
2020-06-04 20:02:04.611405,still,down,l,[' '],stil
2020-06-04 20:02:04.647438,still,up,l,[' '],stil
2020-06-04 20:02:04.710495,still,down,l,[' '],still
2020-06-04 20:02:04.791569,still,up,l,[' '],still
2020-06-04 20:02:04.844617,still,down, ,[' '],still
2020-06-04 20:02:04.962726,later,down,l,[' '],l
2020-06-04 20:02:05.008766,later,down,a,[' '],la
2020-06-04 20:02:05.060813,later,up,l,[' '],la
2020-06-04 20:02:05.087837,later,up,a,[' '],la
2020-06-04 20:02:05.133880,later,down,t,[' '],lat
2020-06-04 20:02:05.206946,later,up,t,[' '],lat
2020-06-04 20:02:05.298533,later,down,e,[' '],late
2020-06-04 20:02:05.349579,later,down,r,[' '],later
2020-06-04 20:02:05.377604,later,up,e,[' '],later
2020-06-04 20:02:05.424648,later,up,r,[' '],later
2020-06-04 20:02:05.443665,later,down, ,[' '],later
2020-06-04 20:02:05.654857,important,down,i,[' '],i
2020-06-04 20:02:05.681881,important,down,m,[' '],im
2020-06-04 20:02:05.738933,important,up,i,[' '],im
2020-06-04 20:02:05.785976,important,up,m,[' '],im
2020-06-04 20:02:05.888069,important,down,p,[' '],imp
2020-06-04 20:02:05.945121,important,down,o,[' '],impo
2020-06-04 20:02:05.963137,important,up,p,[' '],impo
2020-06-04 20:02:05.973147,important,down,r,[' '],impor
2020-06-04 20:02:06.010180,important,down,t,[' '],import
2020-06-04 20:02:06.038206,important,up,o,[' '],import
2020-06-04 20:02:06.048215,important,up,r,[' '],import
2020-06-04 20:02:06.085249,important,up,t,[' '],import
2020-06-04 20:02:06.162319,important,down,a,[' '],importa
2020-06-04 20:02:06.237387,important,down,n,[' '],importan
2020-06-04 20:02:06.265413,important,up,a,[' '],importan
2020-06-04 20:02:06.330472,important,up,n,[' '],importan
2020-06-04 20:02:06.359498,important,down,t,[' '],important
2020-06-04 20:02:06.443585,important,up,t,[' '],important
2020-06-04 20:02:06.462712,important,down, ,[' '],important
2020-06-04 20:02:06.622747,little,down,l,[' '],l
2020-06-04 20:02:06.680800,little,up,l,[' '],l
2020-06-04 20:02:06.766879,little,down,i,[' '],li
2020-06-04 20:02:06.804913,little,down,t,[' '],lit
2020-06-04 20:02:06.843107,little,up,i,[' '],lit
2020-06-04 20:02:06.861966,little,up,t,[' '],lit
2020-06-04 20:02:06.958053,little,down,t,[' '],litt
2020-06-04 20:02:07.015610,little,up,t,[' '],litt
2020-06-04 20:02:07.046638,little,down,l,[' '],littl
2020-06-04 20:02:07.133717,little,up,l,[' '],littl
2020-06-04 20:02:07.162797,little,down,e,[' '],little
2020-06-04 20:02:07.191770,little,up,e,[' '],little
2020-06-04 20:02:07.268840,little,down, ,[' '],little
2020-06-04 20:02:07.483183,try,down,r,[' '],r
2020-06-04 20:02:07.611152,try,up,r,[' '],r
2020-06-04 20:02:08.076575,try,down,backspace,[' '],
2020-06-04 20:02:08.134628,try,up,backspace,[' '],
2020-06-04 20:02:08.204691,try,down,backspace,[' '],
2020-06-04 20:02:08.282764,try,up,backspace,[' '],
2020-06-04 20:02:08.292772,try,down,t,[' '],t
2020-06-04 20:02:08.342817,try,down,r,[' '],tr
2020-06-04 20:02:08.372844,try,up,t,[' '],tr
2020-06-04 20:02:08.412881,try,up,r,[' '],tr
2020-06-04 20:02:08.480942,try,down,y,[' '],try
2020-06-04 20:02:08.580032,try,down, ,[' '],try
2020-06-04 20:02:08.599050,try,up,y,[' '],try
2020-06-04 20:02:08.719159,did,down,d,[' '],d
2020-06-04 20:02:08.809241,did,up,d,[' '],d
2020-06-04 20:02:08.849278,did,down,i,[' '],di
2020-06-04 20:02:08.920342,did,up,i,[' '],di
2020-06-04 20:02:08.920342,did,down,d,[' '],did
2020-06-04 20:02:08.982398,did,up,d,[' '],did
2020-06-04 20:02:09.054464,did,down, ,[' '],did
2020-06-04 20:02:09.181579,an,down,a,[' '],a
2020-06-04 20:02:09.244637,an,down,n,[' '],an
2020-06-04 20:02:09.255647,an,up,a,[' '],an
2020-06-04 20:02:09.318704,an,down, ,[' '],an
2020-06-04 20:02:09.360743,an,up,n,[' '],an
2020-06-04 20:02:09.532899,point,down,p,[' '],p
2020-06-04 20:02:09.629987,point,up,p,[' '],p
2020-06-04 20:02:09.759105,point,down,o,[' '],po
2020-06-04 20:02:09.792135,point,down,i,[' '],poi
2020-06-04 20:02:09.846184,point,up,o,[' '],poi
2020-06-04 20:02:09.878213,point,up,i,[' '],poi
2020-06-04 20:02:09.981307,point,down,n,[' '],poin
2020-06-04 20:02:10.064382,point,down,t,[' '],point
2020-06-04 20:02:10.076393,point,up,n,[' '],point
2020-06-04 20:02:10.130442,point,up,t,[' '],point
2020-06-04 20:02:10.164473,point,down, ,[' '],point
2020-06-04 20:02:10.383673,did,down,d,[' '],d
2020-06-04 20:02:10.446730,did,up,d,[' '],d
2020-06-04 20:02:10.500779,did,down,i,[' '],di
2020-06-04 20:02:10.542817,did,down,d,[' '],did
2020-06-04 20:02:10.563836,did,up,i,[' '],did
2020-06-04 20:02:10.631898,did,up,d,[' '],did
2020-06-04 20:02:10.663927,did,down, ,[' '],did
2020-06-04 20:02:10.835084,state,down,s,[' '],s
2020-06-04 20:02:10.911152,state,up,s,[' '],s
2020-06-04 20:02:11.011244,state,down,t,[' '],st
2020-06-04 20:02:11.077304,state,up,t,[' '],st
2020-06-04 20:02:11.113337,state,down,a,[' '],sta
2020-06-04 20:02:11.200416,state,down,t,[' '],stat
2020-06-04 20:02:11.200416,state,up,a,[' '],stat
2020-06-04 20:02:11.265475,state,down,e,[' '],state
2020-06-04 20:02:11.298505,state,up,t,[' '],state
2020-06-04 20:02:11.363564,state,up,e,[' '],state
2020-06-04 20:02:11.491681,state,down, ,[' '],state
2020-06-04 20:02:11.822982,began,down,b,[' '],b
2020-06-04 20:02:11.877032,began,down,e,[' '],be
2020-06-04 20:02:11.921071,began,up,b,[' '],be
2020-06-04 20:02:11.921071,began,up,e,[' '],be
2020-06-04 20:02:11.955102,began,down,g,[' '],beg
2020-06-04 20:02:12.032172,began,up,g,[' '],beg
2020-06-04 20:02:12.088223,began,down,i,[' '],begi
2020-06-04 20:02:12.143273,began,up,i,[' '],begi
2020-06-04 20:02:12.154283,began,down,a,[' '],begia
2020-06-04 20:02:12.246367,began,up,a,[' '],begia
2020-06-04 20:02:12.503602,began,down,backspace,[' '],begi
2020-06-04 20:02:12.559653,began,up,backspace,[' '],begi
2020-06-04 20:02:12.647733,began,down,backspace,[' '],beg
