2020-05-22 18:52:29.206276,0,dear,a,False
2020-05-22 18:52:29.206276,0,dear,l,False
2020-05-22 18:52:29.206276,0,dear,k,False
2020-05-22 18:52:29.206276,0,dear,s,False
2020-05-22 18:52:29.255320,49044,dear,j,False
2020-05-22 18:52:29.255320,0,dear,d,False
2020-05-22 18:52:29.386440,131120,dear,l,False
2020-05-22 18:52:29.386440,0,dear,k,False
2020-05-22 18:52:29.386440,0,dear,s,False
2020-05-22 18:52:29.432987,46547,dear,j,False
2020-05-22 18:52:29.480030,47043,dear,d,False
2020-05-22 18:52:29.527578,47548,dear,l,False
2020-05-22 18:52:29.527578,0,dear,a,False
2020-05-22 18:52:29.527578,0,dear,k,False
2020-05-22 18:52:29.575621,48043,dear,s,False
2020-05-22 18:52:29.620677,45056,dear,d,False
2020-05-22 18:52:29.620677,0,dear,j,False
2020-05-22 18:52:29.665718,45041,dear,l,False
2020-05-22 18:52:29.666719,1001,dear,k,False
2020-05-22 18:52:29.715763,49044,dear,a,False
2020-05-22 18:52:29.715763,0,dear,s,False
2020-05-22 18:52:29.766810,51047,dear,j,False
2020-05-22 18:52:29.766810,0,dear,d,False
2020-05-22 18:52:29.816856,50046,dear,k,False
2020-05-22 18:52:29.817856,1000,dear,l,False
2020-05-22 18:52:29.869903,52047,dear,a,False
2020-05-22 18:52:29.923456,53553,dear,j,False
2020-05-22 18:52:29.972501,49045,dear,l,False
2020-05-22 18:52:29.972501,0,dear,k,False
2020-05-22 18:52:29.972501,0,dear,s,False
2020-05-22 18:52:30.022555,50054,dear,a,False
2020-05-22 18:52:30.071600,49045,dear,d,False
2020-05-22 18:52:30.071600,0,dear,j,False
2020-05-22 18:52:30.121646,50046,dear,l,False
2020-05-22 18:52:30.170690,49044,dear,k,False
2020-05-22 18:52:30.170690,0,dear,a,False
2020-05-22 18:52:30.221737,51047,dear,j,False
2020-05-22 18:52:30.221737,0,dear,s,False
2020-05-22 18:52:30.272783,51046,dear,d,False
2020-05-22 18:52:30.322847,50064,dear,l,False
2020-05-22 18:52:30.323848,1001,dear,k,False
2020-05-22 18:52:30.373404,49556,dear,s,False
2020-05-22 18:52:30.373404,0,dear,a,False
2020-05-22 18:52:30.427468,54064,dear,l,False
2020-05-22 18:52:30.427468,0,dear,k,False
2020-05-22 18:52:30.427468,0,dear,d,False
2020-05-22 18:52:30.536567,109099,dear,j,False
2020-05-22 18:52:30.536567,0,dear,a,False
2020-05-22 18:52:30.536567,0,dear,l,False
2020-05-22 18:52:30.536567,0,dear,s,False
2020-05-22 18:52:30.536567,0,dear,k,False
2020-05-22 18:52:30.639660,103093,dear,d,False
2020-05-22 18:52:30.639660,0,dear,j,False
2020-05-22 18:52:30.690707,51047,dear,l,False
2020-05-22 18:52:30.690707,0,dear,k,False
2020-05-22 18:52:30.690707,0,dear,a,False
2020-05-22 18:52:30.786795,96088,dear,j,False
2020-05-22 18:52:30.786795,0,dear,d,False
2020-05-22 18:52:30.834855,48060,dear,l,False
2020-05-22 18:52:30.834855,0,dear,k,False
2020-05-22 18:52:30.881403,46548,dear,a,False
2020-05-22 18:52:30.943459,62056,dear,s,False
2020-05-22 18:52:30.943459,0,dear,j,False
2020-05-22 18:52:30.991503,48044,dear,d,False
2020-05-22 18:52:30.991503,0,dear,l,False
2020-05-22 18:52:31.083587,92084,dear,a,False
2020-05-22 18:52:31.083587,0,dear,j,False
2020-05-22 18:52:31.131630,48043,dear,s,False
2020-05-22 18:52:31.131630,0,dear,k,False
2020-05-22 18:52:31.131630,0,dear,d,False
2020-05-22 18:52:31.271758,140128,dear,k,False
2020-05-22 18:52:31.271758,0,dear,l,False
2020-05-22 18:52:31.271758,0,dear,a,False
2020-05-22 18:52:31.271758,0,dear,s,False
2020-05-22 18:52:31.368846,97088,dear,d,False
2020-05-22 18:52:31.417891,49045,dear,l,False
2020-05-22 18:52:31.417891,0,dear,k,False
2020-05-22 18:52:31.469013,51122,dear,a,False
2020-05-22 18:52:31.469013,0,dear,s,False
2020-05-22 18:52:31.520673,51660,dear,j,False
2020-05-22 18:52:31.520673,0,dear,d,False
2020-05-22 18:52:31.570705,50032,dear,l,False
2020-05-22 18:52:31.570705,0,dear,k,False
2020-05-22 18:52:31.620751,50046,dear,a,False
2020-05-22 18:52:31.620751,0,dear,s,False
2020-05-22 18:52:31.672799,52048,dear,j,False
2020-05-22 18:52:31.672799,0,dear,d,False
2020-05-22 18:52:31.722844,50045,dear,l,False
2020-05-22 18:52:31.773913,51069,dear,k,False
2020-05-22 18:52:31.773913,0,dear,a,False
2020-05-22 18:52:31.773913,0,dear,s,False
2020-05-22 18:52:31.823966,50053,dear,j,False
2020-05-22 18:52:31.874111,50145,dear,d,False
2020-05-22 18:52:31.922728,48617,dear,k,False
2020-05-22 18:52:31.922728,0,dear,l,False
2020-05-22 18:52:31.922728,0,dear,a,False
2020-05-22 18:52:31.972774,50046,dear,s,False
2020-05-22 18:52:31.972774,0,dear,j,False
2020-05-22 18:52:32.023820,51046,dear,d,False
2020-05-22 18:52:32.073866,50046,dear,l,False
2020-05-22 18:52:32.073866,0,dear,k,False
2020-05-22 18:52:32.123911,50045,dear,a,False
2020-05-22 18:52:32.123911,0,dear,s,False
2020-05-22 18:52:32.175999,52088,dear,j,False
2020-05-22 18:52:32.223042,47043,dear,d,False
2020-05-22 18:52:32.223042,0,dear,k,False
2020-05-22 18:52:32.223042,0,dear,l,False
2020-05-22 18:52:32.318146,95104,dear,s,False
2020-05-22 18:52:32.318146,0,dear,a,False
2020-05-22 18:52:32.318146,0,dear,j,False
2020-05-22 18:52:32.409230,91084,dear,k,False
2020-05-22 18:52:32.409230,0,dear,l,False
2020-05-22 18:52:32.467282,58052,dear,a,False
2020-05-22 18:52:32.467282,0,dear,j,False
2020-05-22 18:52:32.561873,94591,dear,l,False
2020-05-22 18:52:32.561873,0,dear,s,False
2020-05-22 18:52:32.561873,0,dear,k,False
2020-05-22 18:52:32.610918,49045,dear,d,False
2020-05-22 18:52:32.659962,49044,dear,j,False
2020-05-22 18:52:32.709007,49045,dear,a,False
2020-05-22 18:52:32.709007,0,dear,l,False
2020-05-22 18:52:32.709007,0,dear,k,False
2020-05-22 18:52:32.709007,0,dear,s,False
2020-05-22 18:52:32.807096,98089,dear,d,False
2020-05-22 18:52:32.856141,49045,dear,l,False
2020-05-22 18:52:32.856141,0,dear,k,False
